fournisseur;ref_sku;nom_commercial;famille;categorie;poids_piece;unites_par_colis;url_source;date_collecte
Coup de Pates;70903;MINI ROULE CANNELLE PREPOUSSE 35G;VIEN;viennoiserie;35g;160;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-GOURMANDES/MINI-ROULE-CANNELLE-PREPOUSSE-35G/p/70903;2026-09-10
Coup de Pates;70635;CROISSANT BEURRE FIN CRU 70G;VIEN;croissants;70g;100;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-BEURRE-FIN-CRU-70G/p/70635;2026-09-10
Coup de Pates;841566;MAXI CHAUSSON POMME BEURRE CHARENTES POITOU AOP CRU 150G;VIEN;autres-viennoiseries;150g;50;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CHAUSSONS/MAXI-CHAUSSON-POMME-BEURRE-CHARENTES-POITOU-AOP-CRU-150G/p/841566;2026-09-10
Coup de Pates;841703;BRIOCHE BABKA CUIT 400G;VIEN;autres-viennoiseries;400g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-BABKA-CUIT-400G/p/841703;2026-09-10
Coup de Pates;841704;CAKE MARBRE GLAÇAGE ROCHER CUIT 550G;PATI;autres-patisseries;550g;5;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CAKES/CAKE-MARBRE-GLA%C3%87AGE-ROCHER-CUIT-550G/p/841704;2026-09-10
Coup de Pates;841707;MASCOTTE PARFUM CHOCOLAT NOISETTE CUIT 140G;VIEN;viennoiserie;140g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MASCOTTE-PARFUM-CHOCOLAT-NOISETTE-CUIT-140G/p/841707;2026-09-10
Coup de Pates;841709;TORSADE PEPITES CHOCOLAT PREPOUSSEE 90G;VIEN;autres-viennoiseries;90g;50;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/TORSADE-PEPITES-CHOCOLAT-PREPOUSSEE-90G/p/841709;2026-09-10
Coup de Pates;841708;MASCOTTE FRAMBOISE CUIT 140G;VIEN;viennoiserie;140g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MASCOTTE-FRAMBOISE-CUIT-140G/p/841708;2026-09-10
Coup de Pates;841739;CROISSANT ABRICOT PREPOUSSE 120G;VIEN;croissants-fourres;120g;35;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/CROISSANT-ABRICOT-PREPOUSSE-120G/p/841739;2026-09-10
Coup de Pates;70285;VIENNOISE PEPITES DE CHOCOLAT;VIEN;viennoiserie;150g;80;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/VIENNOISE-PEPITES-DE-CHOCOLAT/p/70285;2026-09-10
Coup de Pates;71336;HARMONIE SUPREME CUIT 90G 12PCES;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/HARMONIE-SUPREME-CUIT-90G-12PCES/p/71336;2026-09-10
Coup de Pates;71337;ECRIN GRIOTTE SUPREME CUIT 82G 12PCES;PATI;patisserie;82g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/ECRIN-GRIOTTE-SUPREME-CUIT-82G-12PCES/p/71337;2026-09-10
Coup de Pates;71339;FLEUR DE FRAISE SUPREME CUIT 90G 8PCE;PATI;patisserie;90g;8;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/FLEUR-DE-FRAISE-SUPREME-CUIT-90G-8PCE/p/71339;2026-09-10
Coup de Pates;27293;TARTELETTE CHOCOLAT LE TOURIER DIAM 90;PATI;autres-patisseries;80g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CHOCOLAT-LE-TOURIER-DIAM-90/p/27293;2026-09-10
Coup de Pates;27294;TARTELETTE FRAMBOISE COPEAUX DE CHOCOLAT BLANC LE TOURIER DIAM 9;PATI;autres-patisseries;110g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-FRAMBOISE-COPEAUX-DE-CHOCOLAT-BLANC-LE-TOURIER-DIAM-9/p/27294;2026-09-10
Coup de Pates;27295;TARTELETTE CITRON MERINGUEE LE TOURIER DIAM 90;PATI;autres-patisseries;95g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CITRON-MERINGUEE-LE-TOURIER-DIAM-90/p/27295;2026-09-10
Coup de Pates;834592;TARTELETTE FACON CREME BRULEE LE TOURIER DIAM 90;PATI;autres-patisseries;82g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-FACON-CREME-BRULEE-LE-TOURIER-DIAM-90/p/834592;2026-09-10
Coup de Pates;834590;TARTELETTE COEUR COULANT CHOCOLAT DIAM 90 LE TOURIER;PATI;autres-patisseries;90g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-COEUR-COULANT-CHOCOLAT-DIAM-90-LE-TOURIER/p/834590;2026-09-10
Coup de Pates;840144;TARTELETTE AUX POMMES LE TOURIER CUIT Ø 90 114G;PATI;autres-patisseries;114g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-AUX-POMMES-LE-TOURIER-CUIT-%C3%98-90-114G/p/840144;2026-09-10
Coup de Pates;833249;FLAN CREMEUX LES SECRETS DU FOURNIL CUIT DIAM 215;PATI;autres-patisseries;;3;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/FLAN-CREMEUX-LES-SECRETS-DU-FOURNIL-CUIT-DIAM-215/p/833249;2026-09-10
Coup de Pates;70415;TARTELETTE NORMANDE LE TOURIER CUIT DIAM 90;PATI;autres-patisseries;75g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-NORMANDE-LE-TOURIER-CUIT-DIAM-90/p/70415;2026-09-10
Coup de Pates;70450;FLAN PISTACHE LES SECRETS DU FOURNIL D 215 CUIT;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/FLAN-PISTACHE-LES-SECRETS-DU-FOURNIL-D-215-CUIT/p/70450;2026-09-10
Coup de Pates;70519;TARTELETTE CITRON LE TOURIER DIAM 90 CUIT 80G;PATI;autres-patisseries;80g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CITRON-LE-TOURIER-DIAM-90-CUIT-80G/p/70519;2026-09-10
Coup de Pates;826098;MILLEFEUILLE RENVERSE CARAMEL BEURRE SALE;PATI;autres-patisseries;100g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-RENVERSE-CARAMEL-BEURRE-SALE/p/826098;2026-09-10
Coup de Pates;18452;FLAN INDIVIDUEL DIAM 100;PATI;autres-patisseries;145g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/FLAN-INDIVIDUEL-DIAM-100/p/18452;2026-09-10
Coup de Pates;18453;RELIGIEUSE CHOCOLAT;PATI;patisserie;100g;13;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/P%C3%82TE-%C3%80-CHOUX-%26-BABAS/RELIGIEUSE-CHOCOLAT/p/18453;2026-09-10
Coup de Pates;22017;FRAISIER INDIVIDUEL NR 2;PATI;patisserie;128g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/FRAISIER-INDIVIDUEL-NR-2/p/22017;2026-09-10
Coup de Pates;22020;DOUCEUR TIRAMISU;PATI;autres-patisseries;95g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/DOUCEUR-TIRAMISU/p/22020;2026-09-10
Coup de Pates;22015;TIRAMISU INDIVIDUEL;PATI;autres-patisseries;90g;10;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/TIRAMISU-INDIVIDUEL/p/22015;2026-09-10
Coup de Pates;22110;COCHON EN PATE D AMANDE;PATI;patisserie;110g;9;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/COCHON-EN-PATE-D-AMANDE/p/22110;2026-09-10
Coup de Pates;22167;TARTELETTE TATIN DIAM95 CUIT 120G;PATI;autres-patisseries;120g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-TATIN-DIAM95-CUIT-120G/p/22167;2026-09-10
Coup de Pates;22257;COEUR COULANT CHOCOLAT CRU 90 G;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/COEUR-COULANT-CHOCOLAT-CRU-90-G/p/22257;2026-09-10
Coup de Pates;22214;BANDE FEUILLETEE POMME;PATI;autres-patisseries;950g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/BANDE-FEUILLETEE-POMME/p/22214;2026-09-10
Coup de Pates;27334;1/2 CADRE FORET NOIRE;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-FORET-NOIRE/p/27334;2026-09-10
Coup de Pates;27460;CHARLOTTINE POIRE DIAM 80;PATI;patisserie;120g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/CHARLOTTINE-POIRE-DIAM-80/p/27460;2026-09-10
Coup de Pates;27469;CHARLOTTINE CAPPUCCINO DIAM 80;PATI;patisserie;95g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/CHARLOTTINE-CAPPUCCINO-DIAM-80/p/27469;2026-09-10
Coup de Pates;27509;FLAN NATURE CUIT D265 PREDECOUPE;PATI;autres-patisseries;;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/FLAN-NATURE-CUIT-D265-PREDECOUPE/p/27509;2026-09-10
Coup de Pates;27485;AUMONIERE POMME CARAMEL BEURRE SALE;PATI;patisserie;90g;20;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/AUMONIERE-POMME-CARAMEL-BEURRE-SALE/p/27485;2026-09-10
Coup de Pates;27487;1/2 CADRE FRAISES DES BOIS;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-FRAISES-DES-BOIS/p/27487;2026-09-10
Coup de Pates;27511;1/2 CADRE FRAMBOISIER;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-FRAMBOISIER/p/27511;2026-09-10
Coup de Pates;27502;1/2 CADRE MANDARINE COINTREAU;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-MANDARINE-COINTREAU/p/27502;2026-09-10
Coup de Pates;27513;1/2 CADRE MANGUE PASSION;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-MANGUE-PASSION/p/27513;2026-09-10
Coup de Pates;27497;MOKA CAFE;PATI;patisserie;120g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MOKA-CAFE/p/27497;2026-09-10
Coup de Pates;27498;MOKA PARFUM CHOCOLAT;PATI;patisserie;120g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MOKA-PARFUM-CHOCOLAT/p/27498;2026-09-10
Coup de Pates;27510;1/2 CADRE OPERA CHOCOLAT/CAFE;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-OPERA-CHOCOLAT-CAFE/p/27510;2026-09-10
Coup de Pates;27495;MERVEILLEUX CHOCOLAT;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MERVEILLEUX-CHOCOLAT/p/27495;2026-09-10
Coup de Pates;27610;FONDANT CHOCOLAT DIAM 265;PATI;patisserie;900g;3;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/FONDANT-CHOCOLAT-DIAM-265/p/27610;2026-09-10
Coup de Pates;27588;GROS MACARON VANILLE DIAM 75;PATI;macarons;55g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/GROS-MACARON-VANILLE-DIAM-75/p/27588;2026-09-10
Coup de Pates;27587;GROS MACARON PISTACHE DIAM 75;PATI;macarons;55g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/GROS-MACARON-PISTACHE-DIAM-75/p/27587;2026-09-10
Coup de Pates;27533;1/2 CADRE FEUILLANTINE CHOCOLAT;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-FEUILLANTINE-CHOCOLAT/p/27533;2026-09-10
Coup de Pates;27585;GROS MACARON FRAMBOISE DIAM 70;PATI;macarons;55g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/GROS-MACARON-FRAMBOISE-DIAM-70/p/27585;2026-09-10
Coup de Pates;27639;BAVAROIS INDIVIDUEL VANILLE CARAMEL DIAM 70;PATI;patisserie;87g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/BAVAROIS-INDIVIDUEL-VANILLE-CARAMEL-DIAM-70/p/27639;2026-09-10
Coup de Pates;27544;DOME CHOCOLAT MANDARINE;PATI;patisserie;80g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/DOME-CHOCOLAT-MANDARINE/p/27544;2026-09-10
Coup de Pates;27635;MOELLEUX CHOCOLAT PREDECOUPE D 300;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/MOELLEUX-CHOCOLAT-PREDECOUPE-D-300/p/27635;2026-09-10
Coup de Pates;27583;GROS MACARON CHOCOLAT DIAM 70;PATI;macarons;55g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/GROS-MACARON-CHOCOLAT-DIAM-70/p/27583;2026-09-10
Coup de Pates;27527;PYRAMIDE 3 CHOCOLATS;PATI;patisserie;100g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/PYRAMIDE-3-CHOCOLATS/p/27527;2026-09-10
Coup de Pates;27657;CHARLOTTINE TIRAMISU DIAM 80;PATI;autres-patisseries;80g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/CHARLOTTINE-TIRAMISU-DIAM-80/p/27657;2026-09-10
Coup de Pates;27582;MYSTERIEUX PARFUM CAFE;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MYSTERIEUX-PARFUM-CAFE/p/27582;2026-09-10
Coup de Pates;27656;CHARLOTTINE FRAISE DES BOIS DIAM 80;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/CHARLOTTINE-FRAISE-DES-BOIS-DIAM-80/p/27656;2026-09-10
Coup de Pates;27688;DOME CREME BRULEE;PATI;autres-patisseries;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/DOME-CREME-BRULEE/p/27688;2026-09-10
Coup de Pates;27709;COEUR COULANT CHOCOLAT CARAMEL BEURRE SALE;PATI;patisserie;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/COEUR-COULANT-CHOCOLAT-CARAMEL-BEURRE-SALE/p/27709;2026-09-10
Coup de Pates;27647;MILLEFEUILLE PÂTISSIER CREME DIPLOMATE CARAMEL BEURRE SALE;PATI;autres-patisseries;140g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-P%C3%82TISSIER-CREME-DIPLOMATE-CARAMEL-BEURRE-SALE/p/27647;2026-09-10
Coup de Pates;27660;ENTREMETS 3 CHOCOLATS EN BANDE;PATI;autres-patisseries;750g;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/ENTREMETS-3-CHOCOLATS-EN-BANDE/p/27660;2026-09-10
Coup de Pates;27696;CHOU CHANTILLY;PATI;autres-patisseries;90g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/P%C3%82TE-%C3%80-CHOUX-%26-BABAS/CHOU-CHANTILLY/p/27696;2026-09-10
Coup de Pates;27762;1/2 CADRE PASSION PANACOTTA;PATI;autres-patisseries;;1;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/1-2-CADRE-PASSION-PANACOTTA/p/27762;2026-09-10
Coup de Pates;27793;TARTELETTE FRUITS ROUGES CRUMBLE DIAM 100;PATI;autres-patisseries;135g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-FRUITS-ROUGES-CRUMBLE-DIAM-100/p/27793;2026-09-10
Coup de Pates;27778;BAVAROIS INDIVIDUEL FRUITS ROUGES DIAM 70;PATI;patisserie;80g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/BAVAROIS-INDIVIDUEL-FRUITS-ROUGES-DIAM-70/p/27778;2026-09-10
Coup de Pates;27791;TARTELETTE POMME CRUMBLE DIAM 100;PATI;autres-patisseries;135g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-POMME-CRUMBLE-DIAM-100/p/27791;2026-09-10
Coup de Pates;27816;TARTE AUX FRAISES DIAM 220;PATI;autres-patisseries;900g;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTE-AUX-FRAISES-DIAM-220/p/27816;2026-09-10
Coup de Pates;27960;FORET NOIRE INDIVIDUELLE;PATI;patisserie;100g;21;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/FORET-NOIRE-INDIVIDUELLE/p/27960;2026-09-10
Coup de Pates;27941;FEUILLANTINE CHOCOLAT INDIVIDUEL;PATI;patisserie;60g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/FEUILLANTINE-CHOCOLAT-INDIVIDUEL/p/27941;2026-09-10
Coup de Pates;34501;CHEESECAKE INDIVIDUEL;PATI;patisserie-americaine;90g;20;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/CHEESECAKE-INDIVIDUEL/p/34501;2026-09-10
Coup de Pates;27099;TARTELETTE RUSTIQUE POMME CRUMBLE DIAM 100;PATI;autres-patisseries;155g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-RUSTIQUE-POMME-CRUMBLE-DIAM-100/p/27099;2026-09-10
Coup de Pates;27023;PYRAMIDE CARROUSEL;PATI;patisserie;100g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/PYRAMIDE-CARROUSEL/p/27023;2026-09-10
Coup de Pates;27002;TARTELETTE CHOCOLAT MILKA;PATI;autres-patisseries;110g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CHOCOLAT-MILKA/p/27002;2026-09-10
Coup de Pates;27104;MOELLEUX NOISETTE DIAM 260;PATI;autres-patisseries;800g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/MOELLEUX-NOISETTE-DIAM-260/p/27104;2026-09-10
Coup de Pates;27102;OPERA INDIVIDUEL;PATI;patisserie;80g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/OPERA-INDIVIDUEL/p/27102;2026-09-10
Coup de Pates;27103;TARTELETTE CHIBOUST DIAM 100;PATI;autres-patisseries;150g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CHIBOUST-DIAM-100/p/27103;2026-09-10
Coup de Pates;27122;TARTELETTE CHOCOLAT AUX ECLATS DE DAIM;PATI;autres-patisseries;115g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CHOCOLAT-AUX-ECLATS-DE-DAIM/p/27122;2026-09-10
Coup de Pates;27115;MOELLEUX CHOCOLAT DIAM 260;PATI;autres-patisseries;900g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/MOELLEUX-CHOCOLAT-DIAM-260/p/27115;2026-09-10
Coup de Pates;27112;BANDE FEUILLETEE ABRICOT;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/BANDE-FEUILLETEE-ABRICOT/p/27112;2026-09-10
Coup de Pates;27114;BANDE FEUILLETEE POIRE;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/BANDE-FEUILLETEE-POIRE/p/27114;2026-09-10
Coup de Pates;27162;MILLEFEUILLE PÂTISSIER CREME DIPLOMATE SANS ALCOOL;PATI;autres-patisseries;140g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-P%C3%82TISSIER-CREME-DIPLOMATE-SANS-ALCOOL/p/27162;2026-09-10
Coup de Pates;27158;TARTELETTE AMANDINE DIAM 100;PATI;autres-patisseries;130g;20;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-AMANDINE-DIAM-100/p/27158;2026-09-10
Coup de Pates;27156;PASTEL DE NATA DIAM 70;PATI;pastel-de-nata;66g;90;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/PASTEL-DE-NATA-DIAM-70/p/27156;2026-09-10
Coup de Pates;27244;TARTE TATIN DIAM 200;PATI;autres-patisseries;850g;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTE-TATIN-DIAM-200/p/27244;2026-09-10
Coup de Pates;27191;MAXI ECLAIR PARFUM CHOCOLAT CUIT 100G;PATI;autres-patisseries;100g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/P%C3%82TE-%C3%80-CHOUX-%26-BABAS/MAXI-ECLAIR-PARFUM-CHOCOLAT-CUIT-100G/p/27191;2026-09-10
Coup de Pates;27249;TARTE RUSTIQUE POMME CRUMBLE DIAM 270;PATI;autres-patisseries;;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTE-RUSTIQUE-POMME-CRUMBLE-DIAM-270/p/27249;2026-09-10
Coup de Pates;27165;MILLEFEUILLE PÂTISSIER CREME DIPLOMATE;PATI;autres-patisseries;140g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-P%C3%82TISSIER-CREME-DIPLOMATE/p/27165;2026-09-10
Coup de Pates;27172;CLAFOUTIS CERISE DIAM 105;PATI;autres-patisseries;110g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/G%C3%82TEAUX/CLAFOUTIS-CERISE-DIAM-105/p/27172;2026-09-10
Coup de Pates;27211;BANDE FEUILLETEE MULTIFRUITS;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/BANDE-FEUILLETEE-MULTIFRUITS/p/27211;2026-09-10
Coup de Pates;27242;MILLEFEUILLE PÂTISSIER SANS ALCOOL;PATI;autres-patisseries;145g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-P%C3%82TISSIER-SANS-ALCOOL/p/27242;2026-09-10
Coup de Pates;27190;MAXI ECLAIR CAFE CUIT 100G;PATI;autres-patisseries;100g;18;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/P%C3%82TE-%C3%80-CHOUX-%26-BABAS/MAXI-ECLAIR-CAFE-CUIT-100G/p/27190;2026-09-10
Coup de Pates;27241;MILLEFEUILLE PATISSIER;PATI;autres-patisseries;145g;16;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/ENTREMETS/MILLEFEUILLE-PATISSIER/p/27241;2026-09-10
Coup de Pates;27266;TARTE AUX MYRTILLES DIAM 260;PATI;autres-patisseries;;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTE-AUX-MYRTILLES-DIAM-260/p/27266;2026-09-10
Coup de Pates;27272;TARTELETTE CITRON DIAM 95;PATI;autres-patisseries;110g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/P%C3%82TISSERIE/TARTES-%26-TARTELETTES/TARTELETTE-CITRON-DIAM-95/p/27272;2026-09-10
